OrderID,OrderDate,CustomerID,CustomerName,ProductID,ProductName,Category,Brand,Quantity,UnitPrice,Discount,TotalAmount,PaymentMethod,OrderStatus,City,Country,SellerID
ORD0062865,2021-06-12,CUST011310,Aarav Joshi,P00029,T-Shirt,Home & Kitchen,HomeEase,4,287.29,0.3,858.55,Credit Card,Delivered,San Antonio,United States,SELL01829
ORD0008019,2020-12-10,CUST011717,Vihaan Mehta,P00035,Desk Plant,Home & Kitchen,BrightLux,2,535.42,0.0,1213.01,Debit Card,Delivered,San Antonio,Canada,SELL00938
ORD0082945,2023-05-12,CUST001941,Karan Kapoor,P00045,Phone Tripod,Books,HomeEase,2,138.38,0.05,285.29,Credit Card,Delivered,Charlotte,United States,SELL00179
ORD0090377,2021-01-22,CUST030978,Pooja Kumar,P00031,Kids Toy Car,Toys & Games,KiddoFun,3,400.47,0.2,1022.35,Credit Card,Delivered,San Antonio,United States,SELL01687
ORD0041721,2023-04-28,CUST049855,Simran Mehta,P00024,Yoga Mat,Toys & Games,Apex,2,84.68,0.0,194.84,Credit Card,Delivered,San Antonio,United States,SELL00286
ORD0000867,2023-10-28,CUST015345,Karan Verma,P00022,Water Bottle,Home & Kitchen,ReadMore,4,235.56,0.05,967.55,Debit Card,Delivered,San Antonio,United Kingdom,SELL01058
ORD0098444,2023-03-07,CUST007331,Sneha Patel,P00048,Wireless Charger,Home & Kitchen,NexPro,3,276.88,0.0,837.12,Net Banking,Delivered,San Francisco,United Kingdom,SELL00163
ORD0083040,2021-02-12,CUST039632,Vihaan Singh,P00029,T-Shirt,Books,Zenith,4,85.42,0.0,372.4,UPI,Delivered,Dallas,United States,SELL00659
ORD0013925,2022-01-07,CUST048640,Vihaan Gupta,P00021,Backpack,Sports & Outdoors,ReadMore,1,599.38,0.0,651.62,Amazon Pay,Delivered,Phoenix,United States,SELL00812
ORD0079893,2022-05-14,CUST003861,Sahil Mehta,P00034,Desk Organizer,Electronics,Apex,1,146.62,0.0,166.9,Amazon Pay,Delivered,Chicago,India,SELL00149
ORD0031184,2021-04-18,CUST048133,Vikas Mehta,P00012,Noise Cancelling Headphones,Sports & Outdoors,Apex,3,37.17,0.05,111.58,Net Banking,Delivered,Washington,United States,SELL01621
ORD0013800,2022-08-18,CUST044487,Rohit Verma,P00015,Instant Pot,Sports & Outdoors,Apex,1,357.09,0.0,369.72,Amazon Pay,Delivered,Seattle,United States,SELL00559
ORD0040989,2024-09-17,CUST014989,Kabir Reddy,P00012,Noise Cancelling Headphones,Electronics,NexPro,3,456.33,0.0,1487.21,Credit Card,Delivered,Austin,United States,SELL00570
ORD0066734,2021-05-08,CUST027742,Ritika Reddy,P00046,Car Charger,Books,Zenith,1,503.56,0.0,541.59,Cash on Delivery,Delivered,Austin,United States,SELL00665
ORD0078331,2021-05-12,CUST028415,Priya Mehta,P00025,Running Shoes,Books,FitLife,5,507.55,0.05,2533.53,UPI,Delivered,Charlotte,Canada,SELL01268
ORD0024379,2021-10-16,CUST025844,Vikas Kumar,P00024,Yoga Mat,Home & Kitchen,HomeEase,3,53.84,0.0,182.48,Credit Card,Returned,Columbus,United States,SELL00570
ORD0023415,2020-01-15,CUST049447,Vivaan Reddy,P00012,Noise Cancelling Headphones,Clothing,Apex,4,59.3,0.0,263.92,Debit Card,Delivered,Charlotte,United States,SELL01141
ORD0097560,2024-10-04,CUST000814,Rohit Gupta,P00042,Projector Mini,Clothing,ReadMore,3,587.04,0.2,1578.63,UPI,Delivered,Houston,United States,SELL00713
ORD0022993,2021-10-07,CUST005651,Vihaan Kapoor,P00018,Vacuum Cleaner,Toys & Games,Apex,5,135.01,0.0,689.88,Credit Card,Delivered,Chicago,India,SELL00618
ORD0003232,2022-09-18,CUST046427,Vikas Kapoor,P00023,Cookware Set,Electronics,FitLife,4,28.38,0.0,129.87,Credit Card,Delivered,Charlotte,United States,SELL01119
ORD0041996,2022-10-18,CUST018333,Aditya Joshi,P00005,Laptop Sleeve,Toys & Games,ReadMore,5,412.2,0.15,1902.16,Amazon Pay,Delivered,Indianapolis,United States,SELL01610
ORD0049188,2022-09-28,CUST047234,Anjali Kapoor,P00049,Children's Book,Electronics,ReadMore,4,111.82,0.05,450.1,Amazon Pay,Delivered,Houston,United States,SELL00267
ORD0022515,2022-08-03,CUST007237,Aditya Patel,P00010,Smartwatch,Electronics,HomeEase,4,143.7,0.05,575.43,Amazon Pay,Delivered,Chicago,United States,SELL01750
ORD0021326,2020-06-27,CUST031247,Pooja Mehta,P00034,Desk Organizer,Books,Zenith,2,421.83,0.05,870.33,Credit Card,Delivered,Jacksonville,United States,SELL00626
ORD0086234,2023-04-30,CUST025181,Neha Reddy,P00004,USB-C Charger,Sports & Outdoors,ReadMore,1,376.27,0.25,336.75,Amazon Pay,Delivered,Chicago,United States,SELL00154
ORD0088127,2023-11-24,CUST030165,Arjun Kapoor,P00003,Smartphone Case,Books,Zenith,4,548.2,0.0,2456.09,Amazon Pay,Delivered,Denver,United States,SELL01671
ORD0029824,2020-08-30,CUST046680,Aman Kapoor,P00023,Cookware Set,Sports & Outdoors,CoreTech,5,563.98,0.0,2829.56,Amazon Pay,Cancelled,Seattle,United States,SELL01052
ORD0092485,2020-09-24,CUST013835,Ritika Reddy,P00027,Winter Jacket,Toys & Games,HomeEase,5,318.95,0.0,1892.47,UPI,Delivered,Columbus,United States,SELL00509
ORD0068425,2021-06-08,CUST023355,Vihaan Kapoor,P00022,Water Bottle,Toys & Games,BrightLux,3,292.18,0.1,886.44,Debit Card,Shipped,San Diego,United States,SELL00975
ORD0064484,2023-03-14,CUST034647,Arjun Sharma,P00040,Microphone,Home & Kitchen,HomeEase,4,494.25,0.05,2222.57,Cash on Delivery,Delivered,Washington,United States,SELL01942
ORD0051020,2023-09-22,CUST043180,Aarav Reddy,P00020,Office Chair,Toys & Games,Apex,2,145.02,0.0,318.28,Net Banking,Delivered,Philadelphia,Canada,SELL00066
ORD0026754,2024-01-08,CUST040574,Rohit Singh,P00012,Noise Cancelling Headphones,Books,HomeEase,5,101.08,0.05,580.82,Cash on Delivery,Delivered,San Francisco,United States,SELL00242
ORD0049964,2022-05-12,CUST034205,Arjun Patel,P00011,Fitness Band,Books,UrbanStyle,4,199.8,0.0,871.58,Credit Card,Shipped,Jacksonville,United States,SELL01373
ORD0042732,2020-08-11,CUST012139,Mohit Singh,P00048,Wireless Charger,Toys & Games,CoreTech,1,458.64,0.1,446.08,UPI,Delivered,Dallas,United States,SELL00845
ORD0029057,2024-07-29,CUST014704,Vivaan Sharma,P00028,Jeans,Clothing,FitLife,3,595.51,0.05,1790.29,Credit Card,Delivered,Charlotte,United States,SELL00388
ORD0055318,2022-11-01,CUST040606,Rohit Gupta,P00025,Running Shoes,Sports & Outdoors,UrbanStyle,4,286.38,0.2,962.3,Amazon Pay,Delivered,Chicago,United Kingdom,SELL00564
ORD0035497,2020-10-04,CUST010638,Sneha Sharma,P00010,Smartwatch,Clothing,FitLife,1,71.23,0.0,84.47,UPI,Shipped,Houston,United States,SELL01829
ORD0056338,2021-02-15,CUST008934,Arjun Singh,P00025,Running Shoes,Home & Kitchen,KiddoFun,2,472.5,0.05,979.36,Amazon Pay,Shipped,San Diego,United States,SELL00491
ORD0079278,2021-06-29,CUST032867,Vihaan Kumar,P00001,Wireless Earbuds,Books,BrightLux,1,352.74,0.05,389.8,Credit Card,Returned,Charlotte,Canada,SELL01144
ORD0005465,2023-06-25,CUST001624,Anjali Joshi,P00005,Laptop Sleeve,Electronics,Zenith,4,140.83,0.0,667.46,Debit Card,Shipped,San Francisco,United States,SELL01676
ORD0070156,2023-06-18,CUST009618,Sunita Reddy,P00014,Drone Mini,Sports & Outdoors,CoreTech,1,76.37,0.05,85.29,UPI,Delivered,Houston,United States,SELL00909
ORD0070670,2021-06-22,CUST021871,Priya Reddy,P00006,Gaming Mouse,Books,ReadMore,3,486.17,0.05,1502.04,Net Banking,Delivered,Washington,United States,SELL00153
ORD0056014,2023-05-22,CUST022439,Sneha Patel,P00011,Fitness Band,Books,BrightLux,2,13.05,0.1,27.66,Credit Card,Delivered,San Francisco,United States,SELL00167
ORD0012086,2020-12-19,CUST043583,Neha Singh,P00045,Phone Tripod,Clothing,KiddoFun,3,80.85,0.15,241.96,Debit Card,Delivered,Chicago,United States,SELL01521
ORD0056819,2021-05-15,CUST006852,Vihaan Verma,P00004,USB-C Charger,Clothing,HomeEase,4,560.56,0.0,2359.63,Credit Card,Delivered,Houston,United States,SELL00916
ORD0020001,2021-12-12,CUST032735,Mohit Kumar,P00026,Sunglasses,Toys & Games,NexPro,1,416.06,0.0,452.45,Amazon Pay,Cancelled,Dallas,United States,SELL00035
ORD0069067,2024-08-23,CUST021983,Aarav Joshi,P00028,Jeans,Home & Kitchen,BrightLux,1,58.11,0.05,68.46,Credit Card,Delivered,Phoenix,United States,SELL01093
ORD0050453,2024-08-25,CUST021233,Karan Gupta,P00018,Vacuum Cleaner,Books,BrightLux,2,409.9,0.1,749.43,Credit Card,Delivered,Fort Worth,United States,SELL00815
ORD0090710,2023-01-08,CUST011245,Sahil Kumar,P00014,Drone Mini,Clothing,FitLife,1,112.51,0.0,131.82,Debit Card,Delivered,Denver,United States,SELL01797
ORD0052885,2023-04-23,CUST027162,Priya Singh,P00040,Microphone,Books,Zenith,3,103.83,0.0,330.01,UPI,Delivered,New York,United States,SELL01264
ORD0030964,2020-03-28,CUST012859,Mohit Gupta,P00036,Smart Light Bulb,Electronics,KiddoFun,4,240.04,0.05,965.1,UPI,Delivered,Indianapolis,United Kingdom,SELL01242
ORD0034574,2021-04-18,CUST027586,Priya Gupta,P00025,Running Shoes,Clothing,KiddoFun,4,553.06,0.2,1993.14,Debit Card,Delivered,Phoenix,United States,SELL01037
ORD0015295,2021-02-10,CUST035593,Simran Singh,P00023,Cookware Set,Books,CoreTech,4,238.84,0.05,958.47,Credit Card,Cancelled,Charlotte,United States,SELL00456
ORD0027919,2022-08-09,CUST032788,Vihaan Patel,P00042,Projector Mini,Toys & Games,Apex,5,545.83,0.15,2520.35,Credit Card,Delivered,Charlotte,United States,SELL01961
ORD0046121,2021-06-21,CUST003764,Rohit Gupta,P00041,Webcam Full HD,Clothing,NexPro,5,173.16,0.0,914.93,UPI,Delivered,San Jose,United States,SELL00009
ORD0035074,2020-01-23,CUST039628,Mohit Mehta,P00024,Yoga Mat,Books,CoreTech,1,398.01,0.0,430.04,UPI,Delivered,Seattle,Canada,SELL00152
ORD0010551,2022-08-01,CUST000018,Sahil Gupta,P00040,Microphone,Toys & Games,Apex,1,594.02,0.25,481.6,Credit Card,Delivered,Fort Worth,United States,SELL00196
ORD0091128,2024-05-11,CUST017623,Sneha Joshi,P00019,LED Desk Lamp,Clothing,CoreTech,1,17.02,0.1,20.0,Amazon Pay,Delivered,Charlotte,United Kingdom,SELL01797
ORD0000691,2020-07-10,CUST009709,Ritika Kumar,P00011,Fitness Band,Clothing,UrbanStyle,4,26.16,0.15,96.3,UPI,Shipped,Fort Worth,United States,SELL00709
ORD0077730,2024-06-25,CUST020111,Vikas Mehta,P00013,Action Camera,Clothing,NexPro,5,111.13,0.15,501.83,Debit Card,Shipped,Austin,United States,SELL00787
ORD0036097,2020-03-29,CUST012257,Rohit Verma,P00024,Yoga Mat,Home & Kitchen,Apex,5,588.2,0.05,2934.52,Amazon Pay,Delivered,Indianapolis,United States,SELL01214
ORD0065352,2021-04-23,CUST006920,Sneha Reddy,P00034,Desk Organizer,Books,FitLife,3,232.98,0.0,827.93,Amazon Pay,Shipped,Houston,India,SELL01438
ORD0011041,2024-12-24,CUST002809,Vikas Singh,P00029,T-Shirt,Sports & Outdoors,FitLife,1,396.67,0.15,401.77,UPI,Delivered,San Francisco,United States,SELL00263
ORD0004222,2024-07-15,CUST044746,Neha Sharma,P00030,Dress Shirt,Clothing,Zenith,3,147.65,0.0,500.03,Debit Card,Delivered,Phoenix,Australia,SELL00379
ORD0000822,2021-04-20,CUST048924,Kabir Singh,P00037,Router,Books,UrbanStyle,3,321.68,0.1,943.9,Debit Card,Pending,Austin,United States,SELL00419
ORD0038129,2023-09-30,CUST046515,Mohit Sharma,P00002,Bluetooth Speaker,Electronics,Apex,2,321.78,0.0,690.0,Amazon Pay,Shipped,San Diego,United States,SELL00714
ORD0089152,2021-01-10,CUST017069,Aditya Mehta,P00027,Winter Jacket,Books,HomeEase,1,273.57,0.25,222.51,Credit Card,Delivered,New York,United States,SELL01315
ORD0029232,2022-05-14,CUST043868,Priya Sharma,P00009,Portable SSD 1TB,Electronics,UrbanStyle,1,345.01,0.05,353.96,Amazon Pay,Delivered,Dallas,United States,SELL00011
ORD0050557,2023-02-25,CUST000138,Vihaan Mehta,P00009,Portable SSD 1TB,Sports & Outdoors,CoreTech,5,111.28,0.0,606.73,Credit Card,Returned,New York,India,SELL01385
ORD0033685,2024-05-03,CUST012993,Mohit Reddy,P00022,Water Bottle,Electronics,HomeEase,2,269.23,0.0,568.27,Debit Card,Delivered,Indianapolis,United States,SELL00301
ORD0058754,2022-01-08,CUST034432,Anjali Reddy,P00019,LED Desk Lamp,Clothing,BrightLux,4,177.05,0.05,732.13,Credit Card,Delivered,Chicago,India,SELL00617
ORD0027023,2024-10-16,CUST042362,Karan Joshi,P00040,Microphone,Electronics,CoreTech,4,68.07,0.0,324.5,Credit Card,Delivered,Charlotte,United States,SELL01869
ORD0036906,2023-12-30,CUST037783,Kabir Sharma,P00022,Water Bottle,Sports & Outdoors,HomeEase,1,385.33,0.0,426.98,Cash on Delivery,Delivered,Fort Worth,United Kingdom,SELL01510
ORD0000271,2023-11-27,CUST023550,Simran Reddy,P00032,Board Game,Sports & Outdoors,UrbanStyle,1,85.61,0.0,103.1,UPI,Delivered,Seattle,United States,SELL01202
ORD0008867,2024-04-28,CUST039286,Priya Patel,P00043,HDMI Cable 2m,Books,FitLife,4,342.97,0.05,1539.29,Credit Card,Pending,San Diego,United States,SELL00433
ORD0015007,2023-03-29,CUST021387,Vivaan Joshi,P00002,Bluetooth Speaker,Toys & Games,NexPro,4,34.81,0.0,153.72,Credit Card,Pending,San Francisco,United States,SELL00578
ORD0004689,2024-10-12,CUST046702,Sahil Verma,P00047,Memory Card 128GB,Sports & Outdoors,Zenith,1,333.95,0.2,312.3,Amazon Pay,Delivered,Austin,United States,SELL00069
ORD0081996,2022-12-01,CUST035134,Anjali Joshi,P00045,Phone Tripod,Electronics,CoreTech,2,245.1,0.0,495.69,Debit Card,Delivered,Chicago,United States,SELL00726
ORD0084373,2021-07-04,CUST009329,Sahil Kapoor,P00001,Wireless Earbuds,Home & Kitchen,CoreTech,5,58.27,0.25,258.75,Debit Card,Shipped,San Jose,India,SELL01210
ORD0002515,2021-05-25,CUST006781,Arjun Verma,P00003,Smartphone Case,Toys & Games,CoreTech,5,304.14,0.0,1647.44,Credit Card,Delivered,Fort Worth,India,SELL00458
ORD0036400,2024-08-23,CUST008155,Vihaan Reddy,P00013,Action Camera,Sports & Outdoors,FitLife,4,433.73,0.0,1828.89,Debit Card,Delivered,Philadelphia,United States,SELL00420
ORD0038869,2021-11-16,CUST006328,Sneha Kapoor,P00038,External HDD 2TB,Toys & Games,Zenith,3,446.31,0.1,1217.58,Credit Card,Delivered,Los Angeles,United States,SELL01448
ORD0058245,2020-11-01,CUST016610,Vihaan Mehta,P00008,4K Monitor,Toys & Games,NexPro,1,300.21,0.15,282.62,UPI,Shipped,Chicago,United States,SELL01252
ORD0030410,2022-05-30,CUST007955,Kabir Joshi,P00011,Fitness Band,Toys & Games,KiddoFun,1,84.99,0.15,83.32,Credit Card,Returned,San Jose,United States,SELL00202
ORD0054795,2023-03-15,CUST042383,Sunita Patel,P00035,Desk Plant,Sports & Outdoors,CoreTech,5,401.97,0.05,2139.21,Debit Card,Delivered,Columbus,United States,SELL01915
ORD0019264,2024-12-18,CUST023949,Vivaan Patel,P00037,Router,Books,KiddoFun,1,90.06,0.15,85.76,Debit Card,Shipped,Columbus,United States,SELL01502
ORD0083910,2020-12-18,CUST025816,Sunita Reddy,P00026,Sunglasses,Toys & Games,KiddoFun,1,537.91,0.1,548.45,Debit Card,Delivered,Phoenix,United States,SELL01194
ORD0026974,2024-04-21,CUST005390,Pooja Reddy,P00030,Dress Shirt,Books,Zenith,2,563.69,0.05,1200.53,Credit Card,Delivered,Philadelphia,United States,SELL00419
ORD0007130,2021-04-15,CUST030797,Ritika Joshi,P00037,Router,Toys & Games,UrbanStyle,4,180.78,0.0,822.1,Net Banking,Delivered,Austin,India,SELL01513
ORD0007145,2023-02-13,CUST042016,Kabir Joshi,P00036,Smart Light Bulb,Sports & Outdoors,CoreTech,2,384.15,0.0,838.43,Credit Card,Delivered,Phoenix,United Kingdom,SELL01871
ORD0045466,2024-11-22,CUST006827,Neha Singh,P00002,Bluetooth Speaker,Toys & Games,NexPro,4,472.7,0.05,1898.03,Amazon Pay,Delivered,Chicago,Canada,SELL01997
ORD0001967,2024-11-11,CUST044445,Neha Reddy,P00021,Backpack,Books,NexPro,4,231.09,0.0,1010.87,Debit Card,Delivered,New York,Australia,SELL01107
ORD0015153,2022-07-13,CUST041490,Pooja Gupta,P00050,Novel Bestseller,Home & Kitchen,ReadMore,1,134.27,0.3,102.67,Credit Card,Cancelled,Houston,Canada,SELL00832
ORD0019114,2022-07-11,CUST018469,Sneha Mehta,P00009,Portable SSD 1TB,Sports & Outdoors,Zenith,2,591.95,0.0,1327.4,Debit Card,Delivered,Austin,Canada,SELL01369
ORD0076207,2022-05-01,CUST017339,Karan Mehta,P00045,Phone Tripod,Books,UrbanStyle,5,34.97,0.25,169.09,Debit Card,Delivered,Columbus,United States,SELL01087
ORD0032142,2022-02-22,CUST028434,Sunita Patel,P00005,Laptop Sleeve,Clothing,UrbanStyle,5,578.26,0.0,3124.03,Net Banking,Delivered,Seattle,United States,SELL00044
ORD0021935,2020-03-22,CUST025885,Anjali Joshi,P00047,Memory Card 128GB,Sports & Outdoors,KiddoFun,4,524.24,0.05,2163.29,Net Banking,Delivered,Phoenix,United States,SELL00807
ORD0040360,2024-10-11,CUST000916,Vikas Patel,P00011,Fitness Band,Electronics,BrightLux,3,568.28,0.0,1790.99,UPI,Shipped,New York,Canada,SELL00096
ORD0053842,2022-12-02,CUST030245,Kabir Gupta,P00041,Webcam Full HD,Home & Kitchen,NexPro,2,136.52,0.1,301.96,UPI,Delivered,Charlotte,United States,SELL01156
ORD0009163,2021-09-30,CUST049174,Pooja Sharma,P00050,Novel Bestseller,Sports & Outdoors,UrbanStyle,5,255.9,0.0,1289.8,Credit Card,Delivered,Los Angeles,United States,SELL01433
ORD0087844,2024-10-23,CUST047045,Priya Sharma,P00040,Microphone,Clothing,BrightLux,4,517.71,0.05,1972.68,Credit Card,Delivered,San Francisco,United States,SELL01005
ORD0037630,2021-10-19,CUST044935,Arjun Reddy,P00003,Smartphone Case,Sports & Outdoors,UrbanStyle,3,193.74,0.0,696.42,Amazon Pay,Delivered,Chicago,United States,SELL01055
ORD0083305,2022-07-04,CUST022935,Vikas Kapoor,P00012,Noise Cancelling Headphones,Books,Apex,1,347.09,0.1,347.27,Amazon Pay,Delivered,Chicago,United States,SELL00602
ORD0066270,2020-03-04,CUST015776,Neha Singh,P00032,Board Game,Books,Apex,1,238.62,0.0,295.86,Credit Card,Delivered,New York,Australia,SELL00130
ORD0034654,2022-10-08,CUST006707,Vihaan Singh,P00034,Desk Organizer,Toys & Games,FitLife,1,383.63,0.2,344.1,Credit Card,Pending,Los Angeles,India,SELL00749
ORD0041963,2023-04-20,CUST028990,Sunita Gupta,P00026,Sunglasses,Sports & Outdoors,UrbanStyle,1,473.69,0.0,497.63,Amazon Pay,Pending,San Antonio,Canada,SELL00237
ORD0039591,2023-05-17,CUST044317,Kabir Mehta,P00007,Mechanical Keyboard,Toys & Games,Zenith,5,569.01,0.0,3085.76,Credit Card,Delivered,Los Angeles,United States,SELL01609
ORD0081036,2023-02-28,CUST023570,Aarav Kapoor,P00007,Mechanical Keyboard,Electronics,KiddoFun,1,261.8,0.0,283.62,Debit Card,Delivered,Los Angeles,United States,SELL00311
ORD0010981,2022-04-28,CUST024223,Sneha Reddy,P00016,Air Fryer,Electronics,Apex,1,78.29,0.05,89.6,Credit Card,Shipped,Jacksonville,United States,SELL00671
ORD0056300,2023-05-27,CUST004075,Ritika Reddy,P00021,Backpack,Books,Apex,5,512.63,0.15,2445.85,Net Banking,Cancelled,Phoenix,India,SELL00807
ORD0061549,2021-02-27,CUST013926,Mohit Kumar,P00020,Office Chair,Home & Kitchen,FitLife,5,403.3,0.0,2127.7,Net Banking,Pending,San Diego,Australia,SELL01821
ORD0088401,2024-05-12,CUST002403,Sahil Reddy,P00007,Mechanical Keyboard,Books,KiddoFun,2,262.24,0.05,532.03,Debit Card,Pending,Dallas,United States,SELL00295
ORD0044324,2023-12-07,CUST000665,Aditya Reddy,P00024,Yoga Mat,Home & Kitchen,HomeEase,4,269.56,0.0,1174.99,Credit Card,Shipped,Philadelphia,India,SELL00357
ORD0055208,2024-11-21,CUST031996,Karan Patel,P00019,LED Desk Lamp,Electronics,BrightLux,1,495.2,0.0,527.07,UPI,Shipped,Jacksonville,United States,SELL01545
ORD0053528,2020-11-08,CUST020361,Aarav Singh,P00047,Memory Card 128GB,Books,CoreTech,3,165.32,0.2,477.61,UPI,Delivered,San Francisco,India,SELL01947
ORD0026971,2023-04-04,CUST035655,Priya Joshi,P00002,Bluetooth Speaker,Clothing,ReadMore,1,140.47,0.0,158.48,Debit Card,Delivered,Chicago,United States,SELL00325
ORD0073218,2024-11-03,CUST049128,Pooja Sharma,P00050,Novel Bestseller,Electronics,FitLife,1,546.53,0.0,603.21,Credit Card,Delivered,San Diego,Canada,SELL00834
ORD0065891,2020-06-15,CUST007860,Vivaan Sharma,P00043,HDMI Cable 2m,Clothing,CoreTech,3,279.12,0.05,846.68,Amazon Pay,Delivered,Austin,United States,SELL01280
ORD0042222,2022-02-15,CUST026974,Sneha Reddy,P00036,Smart Light Bulb,Clothing,HomeEase,1,146.5,0.05,157.05,Debit Card,Shipped,Jacksonville,United Kingdom,SELL01841
ORD0097866,2021-05-14,CUST010348,Neha Joshi,P00039,Graphic Tablet,Clothing,KiddoFun,1,382.73,0.2,330.82,UPI,Returned,San Antonio,United States,SELL00331
ORD0012251,2020-05-17,CUST038765,Mohit Patel,P00012,Noise Cancelling Headphones,Clothing,HomeEase,2,508.11,0.1,915.44,Amazon Pay,Pending,San Francisco,United States,SELL00221
ORD0069437,2024-02-05,CUST000726,Sneha Mehta,P00043,HDMI Cable 2m,Sports & Outdoors,NexPro,5,423.74,0.1,2003.91,Credit Card,Delivered,Charlotte,United States,SELL00754
ORD0038433,2024-08-18,CUST001169,Simran Sharma,P00041,Webcam Full HD,Books,BrightLux,2,116.1,0.0,259.07,Credit Card,Delivered,Indianapolis,United States,SELL00920
ORD0040890,2023-04-20,CUST010709,Vihaan Verma,P00038,External HDD 2TB,Books,CoreTech,2,186.11,0.05,371.33,Cash on Delivery,Shipped,San Diego,United States,SELL00681
ORD0030999,2023-04-27,CUST001519,Aditya Reddy,P00043,HDMI Cable 2m,Electronics,HomeEase,5,493.43,0.0,2773.16,UPI,Delivered,Denver,United States,SELL00963
ORD0056146,2020-02-08,CUST035015,Vihaan Patel,P00022,Water Bottle,Books,NexPro,5,6.95,0.25,30.15,Credit Card,Shipped,San Jose,United States,SELL00111
ORD0095414,2022-02-03,CUST035968,Aditya Reddy,P00046,Car Charger,Clothing,CoreTech,5,57.5,0.0,312.92,Amazon Pay,Delivered,San Francisco,Australia,SELL01426
ORD0022156,2023-05-28,CUST027590,Simran Kapoor,P00047,Memory Card 128GB,Home & Kitchen,ReadMore,5,254.47,0.2,1070.13,UPI,Shipped,Houston,United States,SELL00807
ORD0017614,2024-01-22,CUST008151,Aditya Reddy,P00013,Action Camera,Toys & Games,NexPro,5,22.61,0.0,131.75,Credit Card,Cancelled,Phoenix,United States,SELL01129
ORD0056444,2020-11-19,CUST012817,Vivaan Sharma,P00050,Novel Bestseller,Books,Zenith,3,249.31,0.1,733.84,Debit Card,Shipped,San Diego,India,SELL00544
ORD0098400,2022-08-16,CUST018545,Simran Verma,P00039,Graphic Tablet,Home & Kitchen,CoreTech,4,60.22,0.15,224.01,Amazon Pay,Shipped,Charlotte,United Kingdom,SELL01753
ORD0024053,2020-04-07,CUST021892,Ritika Patel,P00039,Graphic Tablet,Clothing,NexPro,1,569.42,0.0,578.7,Amazon Pay,Delivered,Jacksonville,United States,SELL01860
ORD0050243,2021-07-25,CUST017441,Vivaan Singh,P00039,Graphic Tablet,Clothing,BrightLux,3,422.96,0.0,1507.23,Debit Card,Delivered,Fort Worth,United States,SELL00370
